% Mammography dataset
% 
% Past Usage:
% 
%   1. Woods, K., Doss, C., Bowyer, K., Solka, J., Priebe, C., & Kegelmeyer, P. (1993). Comparative
%      Evaluation of Pattern Recognition Techniques for Detection of Microcalcifications
%      in Mammography. International Journal of Pattern Recognition and Artificial Intelligence,
%      7(6), 1417-1436.
% 
%   2. Chawla, N., Bowyer, K., Hall, L., & Kegelmeyer, P. (2000). SMOTE: Synthetic Minority Over-sampling TEchnique.
%      In International Conference of Knowledge Based Computer Systems, pp. 46-57. National Center for Software Technology,
%      Mumbai, India, Allied Press.
% 
@RELATION mammography

@ATTRIBUTE attr1 NUMERIC
@ATTRIBUTE attr2 NUMERIC
@ATTRIBUTE attr3 NUMERIC
@ATTRIBUTE attr4 NUMERIC
@ATTRIBUTE attr5 NUMERIC
@ATTRIBUTE attr6 NUMERIC
@ATTRIBUTE class {-1, 1}

@DATA
-0.21732074,-0.45250093,0.26491816,0.36661761,0.61111219,0.87339896,-1
-0.058270155,-0.195932,0.98622311,0.85733884,-0.37786573,1.1171674,-1
0.1099271,-0.4082649,-0.0055711987,0.22568821,0.46363967,0.90996423,-1
0.032519101,-0.39057049,-0.095734317,-0.85955255,-0.37786573,-0.94572324,-1
1.5879626,-0.45250093,-0.32114211,-0.85955255,-0.37786573,-0.94572324,-1
0.34282865,-0.049953122,-0.27606055,1.6704255,-0.37786573,1.0044245,1
1.4710884,1.7416058,-0.45638679,-0.85955255,-0.37786573,-0.94572324,-1
-0.067416834,-0.3994177,0.26491816,0.86029245,-0.37786573,1.1141203,-1
-0.36671649,-0.43480652,0.49032595,0.58054337,0.54081663,1.0074716,-1
-0.19123576,-0.26228603,0.08459192,1.0552307,1.7227699,1.2055335,-1
0.29811155,-0.15169597,0.30999972,-0.85955255,-0.37786573,-0.94572324,-1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,-1
0.90856767,4.886787,-0.41130523,-0.85955255,-0.37786573,-0.94572324,-1
-0.37112045,-0.44365372,-0.14081588,-0.85955255,-0.37786573,-0.94572324,-1
1.2815489,-0.28440404,-0.50146835,1.3632501,3.3564585,1.1110732,1
-0.22036963,-0.33306367,0.12967348,-0.024102819,1.0887269,0.98614188,-1
-0.10739121,-0.38614689,-0.14081588,-0.85955255,-0.37786573,-0.94572324,-1
0.40668602,0.25969903,0.71573375,1.4712678,-0.37786573,0.91605844,-1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,-1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,-1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,-1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,-1
0.0020301718,-0.16054318,1.0313047,1.2164134,0.27168504,1.0440369,-1
-0.58894691,-0.43923012,-0.59163147,0.4818084,-0.37786573,0.09943407,-1
0.76882674,0.62685802,-0.230979,1.4835042,0.542858,1.0592724,-1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,-1
0.17480077,-0.16939038,-0.32114211,1.0290702,1.6549437,1.479773,1
0.1963124,-0.10303635,0.76081531,0.85776078,0.021189184,1.2360046,-1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,-1
0.025574401,-0.41268851,0.17475504,0.70290722,-0.37786573,1.0135658,-1
0.49747527,0.81707292,-0.0055711987,0.73370916,1.0883977,0.9983303,-1
0.76340649,-0.45250093,-0.45638679,-0.85955255,-0.37786573,-0.94572324,-1
0.42311616,0.34817108,0.26491816,0.80037636,0.74903637,0.54431153,-1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,-1
2.1338839,2.6130554,-0.41130523,-0.85955255,-0.37786573,-0.94572324,-1
0.33673086,-0.17823759,0.67065219,0.1712574,2.0104713,0.92215265,-1
-0.21427184,-0.35960528,-0.36622367,-0.021571153,1.6510914,1.104979,1
0.090278684,-0.28440404,0.26491816,0.7007975,-0.37786573,1.3517946,-1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,-1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,-1
-0.41312741,-0.42595931,1.2567125,1.5261206,-0.37786573,0.72409077,-1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,-1
-0.11806233,-0.36845248,0.40016284,1.0282263,-0.37786573,0.85816343,-1
-0.78441482,-0.45250093,-0.59163147,-0.85955255,-0.37786573,-0.94572324,-1
-0.011181697,-0.35518168,-0.32114211,0.9045966,4.7534471,0.97700056,1
-0.11213393,-0.30209845,-0.095734317,0.16070879,1.6428601,0.9952832,-1
0.041835163,-0.27555684,-0.27606055,-0.85955255,-0.37786573,-0.94572324,-1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,-1
-0.41905582,-0.38614689,2.9698117,0.43370675,-0.37786573,0.9952832,-1
1.5745814,-0.45250093,-0.54654991,-0.85955255,-0.37786573,-0.94572324,-1
0.20274896,-0.33306367,-0.230979,1.2235865,2.0105701,1.2085806,1
0.5518472,4.3648019,-0.050652758,0.50501534,-0.37786573,0.25483647,-1
0.1417711,-0.25343882,0.58048907,-0.85955255,-0.37786573,-0.94572324,-1
-0.3279278,-0.44807732,1.6624465,0.88054577,-0.37786573,0.54431153,-1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,-1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,-1
0.36163015,0.078331343,-0.095734317,0.75902581,-0.37786573,0.78503289,-1
0.31640491,0.83476733,-0.32114211,-0.85955255,-0.37786573,-0.94572324,-1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,-1
-0.25881956,-0.43038291,1.5272018,0.1484724,-0.051279452,1.1659211,-1
0.87604614,5.0416131,-0.050652758,-0.85955255,-0.37786573,-0.94572324,-1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,-1
-0.32504829,-0.32421646,0.85097843,0.44256758,-0.37786573,1.4371135,-1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,-1
-0.17565253,-0.43480652,-0.0055711987,0.78054497,0.61908012,1.2390517,-1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,-1
-0.04014618,-0.37287609,-0.45638679,-0.85955255,-0.37786573,-0.94572324,-1
0.5349089,0.34374748,-0.41130523,0.24973904,1.6437491,1.104979,-1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,-1
0.069105816,-0.44365372,-0.36622367,1.4936309,-0.37786573,0.99223609,-1
0.47054338,0.51626796,-0.36622367,1.6349822,-0.37786573,1.0988848,-1
-0.174975,-0.24901522,0.35508128,0.26914847,0.64347778,1.2542872,-1
0.28100387,0.32605307,-0.095734317,-0.85955255,-0.37786573,-0.94572324,-1
-0.11162578,-0.43480652,0.30999972,0.94847881,-0.37786573,1.6138457,-1
-0.031677033,-0.11188355,-0.36622367,-0.85955255,-0.37786573,-0.94572324,-1
0.037431206,-0.21805001,0.89605999,0.89911132,0.55388798,1.0044245,-1
-0.055898794,-0.30652205,-0.27606055,1.129071,-0.37786573,1.565092,-1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,-1
0.6639787,0.21103941,-0.14081588,-0.85955255,-0.37786573,-0.94572324,-1
1.7732676,-0.31536926,-0.50146835,-0.85955255,-0.37786573,-0.94572324,-1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,-1
0.44903175,0.22431022,0.30999972,0.86155828,0.59856764,1.3243706,-1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,-1
0.57420574,1.6796754,-0.230979,1.2754856,-0.37786573,1.3792185,-1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,-1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,-1
-0.079951171,-0.13400156,0.12967348,0.88223355,0.67877373,1.1141203,-1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,-1
0.39008649,0.18007419,0.49032595,-0.85955255,-0.37786573,-0.94572324,-1
0.18852079,-0.18708479,0.30999972,-0.85955255,-0.37786573,-0.94572324,-1
0.52813358,-0.12515436,-0.095734317,1.6754888,-0.37786573,1.0013774,-1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,-1
0.51678493,0.28181705,0.30999972,-0.85955255,-0.37786573,-0.94572324,-1
-0.44835907,-0.44807732,0.08459192,-0.85955255,-0.37786573,-0.94572324,-1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,-1
-0.78441482,-0.44365372,3.6911167,-0.85955255,-0.37786573,-0.94572324,-1
-0.070973875,-0.3994177,-0.095734317,0.26872653,-0.37786573,0.9952832,-1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,-1
-0.18039525,-0.38172329,0.26491816,0.77294998,1.4689815,0.85206922,-1
0.38043166,-0.036682315,-0.0055711987,0.45522591,-0.37786573,0.98918898,-1
-0.078426725,-0.39057049,-0.27606055,0.4969984,-0.37786573,1.162874,-1
2.10475,-0.43480652,-0.50146835,-0.85955255,-0.37786573,-0.94572324,-1
-0.023038503,-0.44807732,-0.18589744,-0.85955255,-0.37786573,-0.94572324,-1
0.20512032,-0.23574442,0.26491816,-0.85955255,-0.37786573,-0.94572324,-1
0.90111482,1.1178779,-0.27606055,1.0282263,-0.37786573,0.7362792,-1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,-1
16.186909,-0.34191087,-0.59163147,-0.85955255,-0.37786573,-0.94572324,-1
0.38449685,0.038518923,-0.41130523,1.5337156,2.0761903,1.0745079,1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,-1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,-1
1.5363008,5.0548839,-0.45638679,0.82527107,-0.37786573,0.62048917,-1
0.1397385,-0.098612747,-0.0055711987,1.0809693,-0.37786573,1.5285267,-1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,-1
0.70920395,0.13583817,-0.45638679,-0.85955255,-0.37786573,-0.94572324,-1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,-1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,-1
0.38415809,1.3479052,1.0763862,0.73581888,-0.37786573,0.64791313,-1
0.72292397,0.582622,0.17475504,0.77421581,0.28860866,0.86730475,-1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,-1
0.56912426,0.065060536,-0.27606055,1.6805522,-0.37786573,0.97395345,-1
1.4680395,-0.29767485,-0.50146835,1.2408862,2.5325682,0.69971393,1
-0.39059948,-0.44807732,0.53540751,0.31978179,-0.37786573,1.162874,-1
0.15040963,-0.054376724,0.17475504,-0.85955255,-0.37786573,-0.94572324,-1
-0.40686025,-0.44807732,0.2198366,0.97970269,1.2141066,0.90996423,-1
1.4455116,4.6921485,-0.0055711987,0.86408995,-0.37786573,0.64486602,-1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,-1
-0.006947124,-0.34191087,-0.36622367,0.94088381,2.5642753,1.1811567,1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,-1
-0.07639413,-0.45250093,-0.095734317,-0.85955255,-0.37786573,-0.94572324,-1
-0.032015799,-0.38172329,0.039510361,0.91303549,-0.37786573,1.7052589,-1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,-1
-0.78441482,-0.43480652,0.89605999,-0.85955255,-0.37786573,-0.94572324,-1
-0.19411527,-0.32421646,5.4492975,0.73539693,-0.37786573,0.67838418,-1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,-1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,-1
0.44547471,1.3744468,-0.41130523,-0.85955255,-0.37786573,-0.94572324,-1
-0.19276021,0.26412264,2.2935883,0.076741871,-0.37786573,0.7393263,-1
0.19089215,-0.195932,-0.27606055,-0.85955255,-0.37786573,-0.94572324,-1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,-1
0.032010952,-0.24016802,-0.050652758,0.21809321,0.58724133,1.3030409,-1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,-1
-0.3745081,-0.43480652,1.7075281,0.93666437,-0.37786573,0.82159816,-1
0.97157812,5.0814255,-0.54654991,-0.85955255,-0.37786573,-0.94572324,-1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,-1
0.36196892,-0.08534194,0.35508128,0.78687414,-0.37786573,0.93129397,-1
-0.21698197,-0.2003556,-0.27606055,1.2003796,-0.37786573,0.74846762,-1
0.86927083,2.4715002,-0.36622367,-0.85955255,-0.37786573,-0.94572324,-1
-0.061149665,-0.45250093,-0.36622367,-0.85955255,-0.37786573,-0.94572324,-1
-0.3685797,-0.41711211,1.1665493,0.77716942,0.86776508,0.85511633,-1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,-1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,-1
-0.15685103,-0.45250093,0.62557063,0.34805206,-0.37786573,0.93129397,-1
0.9539623,4.6125236,-0.0055711987,-0.85955255,-0.37786573,-0.94572324,-1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,-1
-0.0050839116,-0.3994177,-0.41130523,1.5535469,3.1573591,1.2329575,1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,-1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,-1
1.1653522,4.2320938,-0.14081588,0.91936465,-0.37786573,0.88558738,-1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,-1
-0.068094365,-0.27555684,-0.050652758,0.44974064,-0.37786573,1.0105187,-1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,-1
0.81998039,0.67551765,-0.230979,0.48602785,-0.37786573,0.80636263,-1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,-1
0.67380291,-0.31979286,0.62557063,-0.85955255,-0.37786573,-0.94572324,-1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,-1
-0.36654711,-0.41711211,0.35508128,0.9007991,-0.37786573,0.5808768,-1
-0.15329398,-0.3949941,-0.36622367,0.50374951,2.7677208,1.1750624,1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,-1
0.11754934,0.042942525,1.8427727,-0.092879741,-0.37786573,0.41938019,-1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,-1
-0.48545393,-0.42153571,0.85097843,0.5083909,0.38850409,1.104979,-1
0.83945943,4.5992528,-0.18589744,-0.85955255,-0.37786573,-0.94572324,-1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,-1
-0.20749653,-0.17823759,1.1665493,0.77590359,0.63860484,1.220769,-1
0.41193689,3.4889287,0.17475504,-0.85955255,-0.37786573,-0.94572324,-1
-0.10501985,-0.3949941,0.53540751,0.73328721,-0.37786573,0.75151473,-1
-0.055898794,-0.22689721,0.30999972,0.66282251,-0.37786573,1.2451459,-1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,-1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,-1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,-1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,-1
4.3416211,-0.44365372,-0.54654991,-0.85955255,-0.37786573,-0.94572324,-1
3.1484877,-0.43923012,-0.54654991,-0.85955255,-0.37786573,-0.94572324,-1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,-1
-0.096550699,-0.35518168,0.85097843,2.1573492,-0.37786573,0.62353628,-1
1.2109162,-0.45250093,-0.41130523,-0.85955255,-0.37786573,-0.94572324,-1
0.15193407,-0.2136264,-0.0055711987,0.42315815,-0.37786573,1.1019319,-1
1.2200629,-0.43923012,-0.50146835,-0.85955255,-0.37786573,-0.94572324,-1
0.21037119,-0.11630716,0.2198366,-0.85955255,-0.37786573,-0.94572324,-1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,-1
-0.14922879,-0.33748727,0.49032595,0.58476282,0.30207511,1.0105187,-1
-0.094518104,0.078331343,1.1665493,0.43539453,0.04275527,1.3822656,-1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,-1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,-1
1.2657963,1.9804803,-0.45638679,3.4835202,-0.37786573,1.0531782,-1
-0.174975,-0.42595931,0.26491816,-0.85955255,-0.37786573,-0.94572324,-1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,-1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,-1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,-1
0.91093903,1.5336965,-0.0055711987,1.6577672,-0.37786573,0.9983303,-1
-0.12703963,-0.31536926,0.62557063,1.4780189,0.39861216,0.96481214,-1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,-1
0.092141896,0.082754945,0.2198366,1.6126191,0.84669288,1.3975012,-1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,-1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,-1
5.9861601,-0.42595931,-0.50146835,-0.85955255,-0.37786573,-0.94572324,-1
0.63603052,-0.032258713,0.58048907,0.18349378,-0.37786573,1.0379427,-1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,-1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,-1
1.0110443,3.0023324,-0.45638679,-0.85955255,-0.37786573,-0.94572324,-1
-0.48562331,-0.44807732,1.1214678,0.45058453,-0.37786573,0.270072,-1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,-1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,-1
1.1560361,5.0327659,0.12967348,1.2185232,-0.37786573,0.30359016,-1
0.36010571,-0.041105917,-0.36622367,0.25775598,1.7553001,1.132403,1
0.5806423,0.42779592,-0.18589744,-0.85955255,-0.37786573,-0.94572324,-1
1.0229012,0.37471269,-0.32114211,-0.85955255,-0.37786573,-0.94572324,-1
0.36078324,0.51626796,-0.18589744,1.265359,-0.37786573,0.93434108,-1
0.0042321501,-0.22247361,0.49032595,-0.85955255,-0.37786573,-0.94572324,-1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,-1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,-1
0.53084371,2.4316877,0.71573375,-0.85955255,-0.37786573,-0.94572324,-1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,-1
1.7783491,3.0421448,-0.050652758,1.8341399,0.066296876,0.91301134,-1
-0.046921498,-0.34191087,0.94114155,0.046783825,-0.37786573,1.306088,-1
0.69548393,1.8079598,0.67065219,-0.85955255,-0.37786573,-0.94572324,-1
0.42023665,0.25969903,-0.36622367,0.71134611,-0.37786573,1.0044245,-1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,-1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,-1
-0.27541908,-0.43480652,1.1665493,0.84341468,0.10244888,1.2360046,-1
0.20444279,-0.22247361,-0.050652758,1.1860335,0.78871138,1.1141203,-1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,-1
0.30725823,-0.45250093,-0.41130523,-0.85955255,-0.37786573,-0.94572324,-1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,-1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,-1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,-1
-0.29930208,-0.44807732,0.40016284,0.1598649,-0.37786573,1.047084,-1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,-1
0.068258902,-0.195932,0.30999972,1.2704223,-0.37786573,1.3609359,-1
0.47613302,0.22431022,-0.36622367,1.3429967,-0.37786573,1.5315738,-1
-0.0088103363,-0.4038413,-0.36622367,-0.85955255,-0.37786573,-0.94572324,-1
-0.15058386,-0.43480652,-0.230979,-0.85955255,-0.37786573,-0.94572324,-1
-0.20105997,-0.43038291,1.2116309,0.33665956,-0.37786573,1.1811567,-1
0.5408373,0.3879835,0.08459192,-0.85955255,-0.37786573,-0.94572324,-1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,-1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,-1
0.071307794,-0.18266119,0.35508128,0.4303312,0.28231992,1.3944541,-1
0.017274636,-0.35960528,-0.32114211,-0.85955255,-0.37786573,-0.94572324,-1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,-1
-0.090961062,-0.4082649,0.08459192,1.2493251,0.59856764,0.92824687,-1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,-1
-0.15024509,-0.17381398,1.7526096,0.49193507,-0.030108469,1.104979,-1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,-1
1.3330413,4.0551498,0.08459192,0.74847721,0.15371361,0.3767207,-1
1.5943992,4.7938913,-0.32114211,1.999964,-0.37786573,0.93738818,-1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,-1
-0.78441482,-0.45250093,-0.59163147,-0.85955255,-0.37786573,-0.94572324,-1
-0.22883878,-0.4038413,-0.27606055,-0.85955255,-0.37786573,-0.94572324,-1
1.1089477,2.1883896,-0.27606055,1.5948975,-0.37786573,0.92824687,-1
0.24272333,0.060636934,-0.14081588,0.3674615,0.2881477,0.66010155,-1
-0.21494937,-0.41268851,0.039510361,0.80628358,-0.37786573,1.5346209,-1
-0.28100872,-0.3949941,0.85097843,0.26281931,0.42613773,1.1567798,-1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,-1
-0.1253458,-0.43923012,0.71573375,0.61978419,-0.37786573,1.4249251,-1
0.75646179,3.2102417,-0.230979,0.16113073,-0.37786573,0.61744207,-1
0.16683977,-0.04552952,-0.050652758,1.0826571,-0.37786573,1.0440369,-1
0.40821046,0.81707292,-0.230979,-0.85955255,-0.37786573,-0.94572324,-1
-0.15041447,-0.4082649,-0.27606055,0.84636829,-0.37786573,1.0988848,-1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,-1
-0.22494297,-0.30209845,-0.0055711987,0.60417225,0.77998617,1.3365591,-1
1.2151508,2.617479,-0.41130523,-0.85955255,-0.37786573,-0.94572324,-1
-0.069788195,-0.27555684,-0.0055711987,-0.85955255,-0.37786573,-0.94572324,-1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,-1
-0.56353947,-0.45250093,-0.59163147,0.096995197,-0.37786573,0.13904645,-1
-0.018634547,-0.24901522,-0.41130523,1.0501674,2.7534971,1.0714608,1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,-1
-0.2027538,-0.31094565,0.67065219,0.72737999,0.3623943,1.0074716,-1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,-1
-0.18259723,-0.43038291,0.08459192,0.61556475,-0.37786573,1.0623195,-1
0.19173906,-0.14284877,-0.050652758,0.93244492,0.55978161,1.2329575,-1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,-1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,-1
-0.21223925,-0.42595931,0.12967348,-0.12410362,0.72016086,0.91605844,-1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,-1
1.1263941,2.6794095,-0.0055711987,1.2202109,0.0014339901,0.41023887,-1
-0.22951631,-0.38172329,-0.59163147,0.2818068,-0.37786573,0.38281492,-1
3.7313344,-0.44365372,-0.45638679,-0.85955255,-0.37786573,-0.94572324,-1
2.1020399,4.975259,-0.050652758,-0.85955255,-0.37786573,-0.94572324,-1
