% Mammography dataset
% 
% Past Usage:
% 
%   1. Woods, K., Doss, C., Bowyer, K., Solka, J., Priebe, C., & Kegelmeyer, P. (1993). Comparative
%      Evaluation of Pattern Recognition Techniques for Detection of Microcalcifications
%      in Mammography. International Journal of Pattern Recognition and Artificial Intelligence,
%      7(6), 1417-1436.
% 
%   2. Chawla, N., Bowyer, K., Hall, L., & Kegelmeyer, P. (2000). SMOTE: Synthetic Minority Over-sampling TEchnique.
%      In International Conference of Knowledge Based Computer Systems, pp. 46-57. National Center for Software Technology,
%      Mumbai, India, Allied Press.
% 
@RELATION mammography

@ATTRIBUTE attr1 NUMERIC
@ATTRIBUTE attr2 NUMERIC
@ATTRIBUTE attr3 NUMERIC
@ATTRIBUTE attr4 NUMERIC
@ATTRIBUTE attr5 NUMERIC
@ATTRIBUTE attr6 NUMERIC
@ATTRIBUTE class {-1, 1}

@DATA
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,-1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,-1
-0.27541908,-0.43480652,1.1665493,0.84341468,0.10244888,1.2360046,-1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,-1
-0.017448866,-0.32421646,-0.45638679,1.0586063,-0.37786573,1.5681391,-1
4.3773609,-0.38172329,2.4739146,-0.85955255,-0.37786573,-0.94572324,-1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,-1
-0.32504829,-0.32421646,0.85097843,0.44256758,-0.37786573,1.4371135,-1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,-1
1.2769756,5.0239186,-0.18589744,-0.85955255,-0.37786573,-0.94572324,-1
1.1191107,0.83919093,-0.27606055,2.1252815,-0.37786573,0.86730475,-1
-0.42396792,-0.41711211,2.2034252,-0.85955255,-0.37786573,-0.94572324,-1
0.041835163,-0.27555684,-0.27606055,-0.85955255,-0.37786573,-0.94572324,-1
0.56184079,-0.45250093,-0.32114211,-0.85955255,-0.37786573,-0.94572324,-1
0.80524407,2.2812853,0.35508128,0.95227631,-0.37786573,0.77284447,-1
-0.36671649,-0.43480652,0.49032595,0.58054337,0.54081663,1.0074716,-1
0.13685899,0.66667044,1.1214678,1.848486,-0.37786573,1.1506856,-1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,-1
0.35011211,1.3877176,-0.18589744,1.1826579,-0.37786573,1.2542872,-1
0.078252495,-0.14284877,-0.32114211,0.60290642,2.445777,1.1384972,-1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,-1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,-1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,-1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,-1
0.25458014,-0.2003556,0.30999972,0.86198022,0.37484008,1.6168928,-1
-0.2176595,-0.44365372,-0.36622367,0.65902501,-0.37786573,0.76065604,-1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,-1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,-1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,-1
0.52813358,-0.12515436,-0.095734317,1.6754888,-0.37786573,1.0013774,-1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,-1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,-1
-0.031677033,-0.11188355,-0.36622367,-0.85955255,-0.37786573,-0.94572324,-1
4.3416211,-0.44365372,-0.54654991,-0.85955255,-0.37786573,-0.94572324,-1
1.8440696,3.2323597,0.039510361,1.6358261,-0.37786573,0.91910555,-1
0.21731589,-0.35518168,0.30999972,0.50501534,-0.37786573,0.71494946,-1
-0.050817306,-0.26670963,0.44524439,1.3008023,-0.37786573,1.5315738,-1
0.069105816,-0.44365372,-0.36622367,1.4936309,-0.37786573,0.99223609,-1
0.16667039,-0.44807732,-0.0055711987,-0.85955255,-0.37786573,-0.94572324,-1
0.45936411,0.25527543,-0.50146835,-0.85955255,-0.37786573,-0.94572324,-1
1.3215233,4.9398702,0.17475504,1.3083973,-0.37786573,0.63877181,-1
1.3697974,1.1798083,-0.095734317,1.7134638,0.089805557,0.86730475,-1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,-1
-0.076224747,-0.15169597,1.8427727,-0.85955255,-0.37786573,-0.94572324,-1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,-1
0.5061138,0.073907741,-0.050652758,0.98434407,-0.37786573,1.0623195,-1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,-1
0.31640491,0.83476733,-0.32114211,-0.85955255,-0.37786573,-0.94572324,-1
-0.13584754,-0.25786243,1.1214678,1.8278107,-0.37786573,0.91910555,-1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,-1
-0.15939177,-0.42595931,-0.230979,1.1164126,-0.37786573,1.2390517,-1
-0.057762006,-0.2003556,0.58048907,-0.22326053,-0.37786573,1.0958377,-1
16.186909,-0.34191087,-0.59163147,-0.85955255,-0.37786573,-0.94572324,-1
-0.56353947,-0.45250093,-0.59163147,0.096995197,-0.37786573,0.13904645,-1
0.28676289,-0.080918338,0.2198366,0.29151152,-0.37786573,1.3487475,-1
-0.33029916,-0.45250093,0.12967348,-0.85955255,-0.37786573,-0.94572324,-1
0.21528329,-0.26670963,1.301794,-0.85955255,-0.37786573,-0.94572324,-1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,-1
-0.080289937,-0.45250093,-0.095734317,1.1953162,-0.37786573,0.84597501,-1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,-1
-0.099768975,-0.23132081,0.40016284,0.61556475,0.8357946,1.1659211,-1
0.1109434,-0.42153571,-0.41130523,-0.85955255,-0.37786573,-0.94572324,-1
0.11043525,-0.13842517,2.023099,0.67083945,-0.37786573,0.7362792,-1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,-1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,-1
2.9658929,0.46318474,-0.230979,4.9421817,1.4848844,1.4645375,1
-0.78441482,-0.32421646,6.7115811,-0.85955255,-0.37786573,-0.94572324,-1
0.012193148,-0.38172329,-0.18589744,0.88771883,-0.37786573,1.3731243,-1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,-1
-0.30946506,-0.41268851,-0.14081588,0.54763172,2.5874547,1.1842038,-1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,-1
0.0042321501,-0.22247361,0.49032595,-0.85955255,-0.37786573,-0.94572324,-1
1.203294,1.5602381,-0.095734317,1.6303408,-0.37786573,0.72104367,-1
-0.058270155,-0.195932,0.98622311,0.85733884,-0.37786573,1.1171674,-1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,-1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,-1
-0.21698197,-0.2003556,-0.27606055,1.2003796,-0.37786573,0.74846762,-1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,-1
0.75781685,0.73302447,-0.45638679,0.68349778,-0.37786573,0.74542051,-1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,-1
-0.48545393,-0.42153571,0.85097843,0.5083909,0.38850409,1.104979,-1
0.29811155,-0.15169597,0.30999972,-0.85955255,-0.37786573,-0.94572324,-1
0.49578144,-0.049953122,-0.18589744,-0.85955255,-0.37786573,-0.94572324,-1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,-1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,-1
0.60960678,1.8787375,-0.27606055,0.85354134,0.68819037,1.047084,-1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,-1
-0.15989992,-0.30652205,0.2198366,-0.24056025,1.3557842,0.95262371,-1
0.66414809,0.73302447,-0.32114211,-0.85955255,-0.37786573,-0.94572324,-1
0.47054338,0.51626796,-0.36622367,1.6349822,-0.37786573,1.0988848,-1
0.050812459,0.073907741,-0.050652758,0.15775518,-0.37786573,1.0562253,-1
-0.17785451,-0.24901522,2.3386699,0.19193267,-0.37786573,0.95871792,-1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,-1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,-1
-0.055898794,-0.22689721,0.30999972,0.66282251,-0.37786573,1.2451459,-1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,-1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,-1
-0.20105997,-0.43038291,1.2116309,0.33665956,-0.37786573,1.1811567,-1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,-1
-0.10501985,-0.3949941,0.53540751,0.73328721,-0.37786573,0.75151473,-1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,-1
-0.167014,-0.25343882,1.7976912,1.9501746,-0.37786573,0.84597501,-1
0.00084449127,-0.37729969,-0.18589744,0.76451109,-0.37786573,1.2878054,-1
0.77441638,0.36144189,-0.45638679,0.3417229,3.4297503,0.84597501,-1
0.20291834,-0.22689721,0.53540751,1.1273832,0.22147392,1.708306,-1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,-1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,-1
0.83945943,4.5992528,-0.18589744,-0.85955255,-0.37786573,-0.94572324,-1
0.51238097,-0.094189144,0.26491816,1.1552315,0.24468628,1.3517946,-1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,-1
0.13008367,-0.2136264,-0.41130523,-0.85955255,-0.37786573,-0.94572324,-1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,-1
-0.40347259,-0.44807732,-0.18589744,-0.12241584,-0.37786573,0.66619576,-1
0.062838647,-0.28440404,-0.095734317,-0.85955255,-0.37786573,-0.94572324,-1
0.78288553,2.6926803,-0.050652758,-0.85955255,-0.37786573,-0.94572324,-1
0.20241019,-0.26228603,1.1665493,1.1662021,-0.37786573,1.6351754,-1
0.32724542,1.2417387,-0.32114211,0.77632553,-0.37786573,1.01966,-1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,-1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,-1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,-1
1.3450675,0.43664312,-0.36622367,1.5138842,1.0499738,1.1933451,-1
-0.11670727,-0.37287609,0.76081531,1.242574,0.78176414,0.74542051,-1
-0.26271536,-0.44807732,0.80589687,0.76071359,-0.37786573,1.479773,-1
-0.36011055,-0.34633447,1.7075281,0.36703955,0.44108583,1.0653666,-1
0.97953912,1.5336965,0.40016284,0.33201818,0.19233501,0.74846762,-1
0.17141311,-0.36845248,-0.18589744,0.73117749,-0.37786573,0.99223609,-1
0.69548393,1.8079598,0.67065219,-0.85955255,-0.37786573,-0.94572324,-1
0.28151202,0.41894872,-0.230979,1.0358213,1.2922713,1.2085806,-1
-0.078426725,-0.39057049,-0.27606055,0.4969984,-0.37786573,1.162874,-1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,-1
1.2657963,1.9804803,-0.45638679,3.4835202,-0.37786573,1.0531782,-1
0.96564972,1.4098356,0.12967348,-0.85955255,-0.37786573,-0.94572324,-1
0.26931645,-0.13842517,-0.0055711987,1.1429951,1.5234729,0.51079336,-1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,-1
1.2688452,5.0460367,-0.50146835,0.89109438,-0.37786573,0.20608278,-1
0.22900331,-0.15169597,-0.41130523,-0.85955255,-0.37786573,-0.94572324,-1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,-1
16.004145,-0.34633447,-0.54654991,-0.85955255,-0.37786573,-0.94572324,-1
0.24340086,0.37028909,1.7526096,0.49910812,-0.058885201,0.57478259,-1
1.8137501,1.2240443,-0.50146835,1.5083989,2.8370945,0.57478259,-1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,-1
0.81235816,0.83034372,-0.18589744,-0.85955255,-0.37786573,-0.94572324,-1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,-1
-0.055560028,-0.27113323,1.0763862,0.64889835,-0.37786573,1.3152293,-1
0.36078324,0.51626796,-0.18589744,1.265359,-0.37786573,0.93434108,-1
-0.066569919,-0.3949941,0.30999972,0.024842721,0.51961272,1.0836493,-1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,-1
1.3330413,4.0551498,0.08459192,0.74847721,0.15371361,0.3767207,-1
0.44937052,0.1977686,-0.0055711987,1.1835018,0.55003572,1.2695227,-1
0.50899331,1.0736418,0.2198366,1.9029168,-0.37786573,0.92519976,-1
-0.045566434,-0.36402888,-0.230979,-0.85955255,-0.37786573,-0.94572324,-1
0.75375166,-0.014564304,0.30999972,-0.85955255,-0.37786573,-0.94572324,-1
-0.023038503,-0.44807732,-0.18589744,-0.85955255,-0.37786573,-0.94572324,-1
0.24492531,0.25527543,2.2935883,-0.029588095,-0.37786573,0.43461572,-1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,-1
-0.24374447,-0.35960528,-0.41130523,-0.85955255,-0.37786573,-0.94572324,-1
0.91906941,-0.14284877,-0.41130523,0.77084025,2.0482367,1.0318485,-1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,-1
-0.42430669,-0.4038413,1.2116309,0.87421661,0.48145227,0.23350673,-1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,-1
-0.075039066,-0.43923012,0.26491816,-0.85955255,-0.37786573,-0.94572324,-1
9.2051135,1.4584952,-0.54654991,6.3037959,5.0477994,0.15732908,1
0.39008649,0.18007419,0.49032595,-0.85955255,-0.37786573,-0.94572324,-1
0.68599848,1.2151971,0.30999972,1.0725304,0.043545478,1.3609359,-1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,-1
0.25745965,0.11814376,-0.18589744,1.0725304,0.85031466,0.87339896,-1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,-1
-0.18039525,-0.38172329,0.26491816,0.77294998,1.4689815,0.85206922,-1
-0.38992195,-0.42153571,0.08459192,0.42020454,2.1139886,1.3548417,-1
0.20715291,0.7861077,0.44524439,0.45438202,0.34721573,0.80636263,-1
-0.075547215,-0.34633447,1.3468756,1.0311799,1.3967762,1.104979,-1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,-1
-0.40872346,-0.35518168,2.428833,-0.010600601,-0.37786573,0.99223609,-1
0.70090418,2.0512579,0.039510361,-0.85955255,-0.37786573,-0.94572324,-1
-0.38314663,-0.36845248,-0.0055711987,-0.85955255,-0.37786573,-0.94572324,-1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,-1
0.15193407,-0.17381398,-0.32114211,0.44003592,-0.37786573,1.1506856,-1
-0.001357487,-0.34633447,0.08459192,-0.85955255,-0.37786573,-0.94572324,-1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,-1
0.052675671,-0.35518168,-0.41130523,-0.85955255,-0.37786573,-0.94572324,-1
-0.039976797,-0.018987906,0.53540751,-0.85955255,-0.37786573,-0.94572324,-1
-0.28896972,-0.41268851,0.44524439,0.91641104,0.7316518,1.0836493,-1
0.023372422,-0.3994177,0.40016284,0.93455465,-0.37786573,1.0592724,-1
-0.17412809,-0.42595931,-0.27606055,-0.85955255,-0.37786573,-0.94572324,-1
0.32250269,0.9763226,0.80589687,0.63919363,2.0538669,0.65096023,-1
-0.11416653,-0.42595931,-0.230979,-0.85955255,-0.37786573,-0.94572324,-1
1.4455116,4.6921485,-0.0055711987,0.86408995,-0.37786573,0.64486602,-1
0.5518472,4.3648019,-0.050652758,0.50501534,-0.37786573,0.25483647,-1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,-1
-0.00034118932,-0.24901522,0.039510361,-0.85955255,-0.37786573,-0.94572324,-1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,-1
1.0190053,3.4535399,-0.50146835,-0.85955255,-0.37786573,-0.94572324,-1
0.86046291,1.1798083,-0.050652758,1.1041763,-0.37786573,0.71799656,-1
0.034212931,-0.018987906,-0.41130523,0.66071279,-0.37786573,1.8606613,-1
0.26457373,-0.26670963,-0.45638679,-0.85955255,-0.37786573,-0.94572324,-1
0.13093059,0.15353258,-0.0055711987,0.69531222,-0.37786573,1.2238161,-1
0.90111482,1.1178779,-0.27606055,1.0282263,-0.37786573,0.7362792,-1
0.44903175,0.020824514,0.2198366,1.3451065,0.21492178,1.3243706,-1
0.81998039,0.67551765,-0.230979,0.48602785,-0.37786573,0.80636263,-1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,-1
0.34282865,-0.049953122,-0.27606055,1.6704255,-0.37786573,1.0044245,-1
0.098747831,-0.35960528,-0.32114211,-0.85955255,-0.37786573,-0.94572324,-1
-0.070973875,-0.3994177,-0.095734317,0.26872653,-0.37786573,0.9952832,-1
-0.48511516,-0.34191087,10.273024,0.96409075,-0.37786573,0.57782969,-1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,-1
0.33673086,0.060636934,0.039510361,1.4446853,-0.37786573,0.62963049,-1
0.69785529,-0.43038291,-0.095734317,-0.85955255,-0.37786573,-0.94572324,-1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,-1
0.038278121,-0.24016802,0.76081531,0.54594394,-0.37786573,1.3731243,-1
0.66482562,2.1883896,0.53540751,2.3729628,0.72365095,0.7362792,-1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,-1
-0.78441482,-0.45250093,-0.59163147,-0.85955255,-0.37786573,-0.94572324,-1
-0.38297725,-0.44365372,-0.59163147,-0.032541705,-0.37786573,0.66314866,-1
-0.048445944,-0.15169597,0.12967348,0.66872973,1.3057707,1.0501311,-1
0.088415471,-0.18266119,-0.18589744,-0.85955255,-0.37786573,-0.94572324,-1
0.23933567,-0.0057170995,-0.14081588,-0.85955255,-0.37786573,-0.94572324,-1
-0.20004368,-0.38614689,0.49032595,0.25100487,-0.37786573,0.28835463,-1
0.90856767,4.886787,-0.41130523,-0.85955255,-0.37786573,-0.94572324,-1
-0.20614146,-0.37729969,1.4370387,0.1636624,-0.1075159,1.3700772,-1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,-1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,-1
-0.17243426,-0.041105917,3.1050564,1.3434187,0.16885926,0.61134786,-1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,-1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,-1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,-1
0.28676289,1.4584952,1.1665493,0.31556235,-0.37786573,0.68143129,-1
0.40821046,0.81707292,-0.230979,-0.85955255,-0.37786573,-0.94572324,-1
0.1139923,-0.24459162,-0.41130523,-0.85955255,-0.37786573,-0.94572324,-1
0.68413527,0.29951146,0.2198366,0.55016338,0.42439269,1.01966,-1
0.79372603,-0.049953122,-0.18589744,1.4919431,-0.37786573,1.1537327,-1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,-1
0.11941255,-0.23574442,0.40016284,1.4408878,-0.37786573,0.97090635,-1
-0.19005008,-0.4038413,1.5272018,0.53201978,-0.37786573,1.0806022,-1
-0.023885418,-0.28440404,-0.32114211,-0.85955255,-0.37786573,-0.94572324,-1
-0.18276662,-0.36845248,0.49032595,0.44383342,0.33299199,1.4188309,-1
0.53084371,2.4316877,0.71573375,-0.85955255,-0.37786573,-0.94572324,-1
0.4485236,-0.42153571,-0.41130523,-0.85955255,-0.37786573,-0.94572324,-1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,-1
0.061483584,-0.4038413,-0.18589744,1.1649362,-0.37786573,1.4005483,-1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,-1
0.61604333,0.42337232,-0.41130523,-0.85955255,-0.37786573,-0.94572324,-1
0.51051776,0.09160215,-0.14081588,-0.85955255,-0.37786573,-0.94572324,-1
-0.096550699,-0.35518168,0.85097843,2.1573492,-0.37786573,0.62353628,-1
-0.48562331,-0.44807732,1.1214678,0.45058453,-0.37786573,0.270072,-1
0.1099271,-0.4082649,-0.0055711987,0.22568821,0.46363967,0.90996423,-1
-0.083000064,-0.25343882,0.039510361,-0.85955255,-0.37786573,-0.94572324,-1
0.57945662,2.7192219,1.2116309,0.25100487,-0.37786573,0.89777581,-1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,-1
0.36349337,-0.067647531,-0.32114211,-0.85955255,-0.37786573,-0.94572324,-1
0.9539623,4.6125236,-0.0055711987,-0.85955255,-0.37786573,-0.94572324,-1
-0.19462342,-0.30652205,0.30999972,-0.85955255,-0.37786573,-0.94572324,-1
0.742403,-0.45250093,-0.41130523,-0.85955255,-0.37786573,-0.94572324,-1
0.38449685,0.038518923,-0.41130523,1.5337156,2.0761903,1.0745079,-1
0.24373963,0.12699097,-0.230979,0.48771563,-0.37786573,0.9465295,-1
0.72681977,-0.33306367,-0.41130523,1.9143093,4.523299,1.4614904,1
0.63196533,0.14468538,-0.41130523,1.0282263,1.6485562,1.1659211,-1
0.057757159,-0.08534194,0.94114155,0.77716942,0.60218943,1.1933451,-1
-0.33741324,-0.33306367,0.98622311,-0.85955255,-0.37786573,-0.94572324,-1
3.7313344,-0.44365372,-0.45638679,-0.85955255,-0.37786573,-0.94572324,-1
-0.17734636,0.0075537073,2.4739146,-0.85955255,-0.37786573,-0.94572324,-1
0.26254113,-0.45250093,-0.095734317,-0.85955255,-0.37786573,-0.94572324,-1
-0.043364456,-0.3949941,-0.27606055,0.47843285,2.5143276,0.94957661,-1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,-1
-0.21427184,-0.35960528,-0.36622367,-0.021571153,1.6510914,1.104979,-1
1.4683783,0.89227416,-0.0055711987,0.96620047,1.3058036,0.99223609,-1
-0.029475055,-0.33748727,-0.095734317,1.0100827,-0.37786573,1.1110732,-1
0.275753,-0.39057049,-0.41130523,0.4712598,2.4231903,0.94957661,-1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,-1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,-1
0.079438176,0.056213332,0.039510361,-0.2068047,-0.37786573,1.3761714,-1
-0.16819968,-0.35960528,0.44524439,0.2007935,0.4691382,1.1872509,-1
1.1426549,3.329679,-0.45638679,2.3425828,-0.37786573,0.78808,-1
1.0989541,4.8690926,-0.27606055,1.0923618,-0.37786573,0.80331553,-1
0.19089215,-0.195932,-0.27606055,-0.85955255,-0.37786573,-0.94572324,-1
-0.15447966,-0.054376724,0.67065219,-0.85955255,-0.37786573,-0.94572324,-1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,-1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,-1
0.48002883,0.14468538,-0.230979,1.1860335,-0.37786573,1.2664756,-1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,-1
-0.15024509,-0.44365372,-0.32114211,-0.85955255,-0.37786573,-0.94572324,-1
